妾本富家女	qie ben fu jia nv	1
妾本崇台女	qie ben chong tai nv	1
妾本洛阳人	qie ben luo yang ren	1
妾本深宫妓	qie ben shen gong ji	1
妾本秦氏女	qie ben qin shi nv	1
妾本秦罗敷	qie ben qin luo fu	1
妾本舟中女	qie ben zhou zhong nv	1
妾本舟中客	qie ben zhou zhong ke	1
妾本蚕家女	qie ben can jia nv	1
妾本西家女	qie ben xi jia nv	1
妾本邯郸女	qie ben han dan nv	1
妾梦万里驰	qie meng wan li chi	1
妾梦在闺中	qie meng zai gui zhong	1
妾梦越风波	qie meng yue feng bo	1
妾欲辞君去	qie yu ci jun qu	1
妾死主意快	qie si zhu yi kuai	1
妾死亦已矣	qie si yi yi yi	1
妾死那瞑目	qie si na ming mu	1
妾死非关命	qie si fei guan ming	1
妾泪满路尘	qie lei man lu chen	1
妾泪滴路尘	qie lei di lu chen	1
妾泪终不干	qie lei zhong bu gan	1
妾父闻君来	qie fu wen jun lai	1
妾生三十年	qie sheng san shi nian	1
妾生胡不仁	qie sheng hu bu ren	1
妾睡君或醒	qie shui jun huo xing	1
妾罢白头吟	qie ba bai tou yin	1
妾自肝肠断	qie zi gan chang duan	1
妾舞为谁轻	qie wu wei shui qing	1
妾若不动山	qie ruo bu dong shan	1
妾若浊水泥	qie ruo zhuo shui ni	1
妾见柳园新	qie jian liu yuan xin	1
妾见鸟栖林	qie jian niao qi lin	1
妾读蘼芜书	qie du mi wu shu	1
妾貌应犹在	qie mao ying you zai	1
妾貌非倾国	qie mao fei qing guo	1
妾身不出帏	qie shen bu chu wei	1
妾身为君捐	qie shen wei jun juan	1
妾身何太奇	qie shen he tai qi	1
妾身何足言	qie shen he zu yan	1
妾身千万难	qie shen qian wan nan	1
妾身如松柏	qie shen ru song bai	1
妾身妾自惜	qie shen qie zi xi	1
妾身守空闺	qie shen shou kong gui	1
妾身昼团团	qie shen zhou tuan tuan	1
妾身有存殁	qie shen you cun mo	1
妾身未分明	qie shen wei fen ming	1
妾身本薄命	qie shen ben bo ming	1
妾身永微贱	qie shen yong wei jian	1
妾身独单茕	qie shen du dan qiong	1
妾身独自眠	qie shen du zi mian	1
妾身自不容	qie shen zi bu rong	1
妾身虽甚愚	qie shen sui shen yu	1
妾身重同穴	qie shen zhong tong xue	1
妾身长别离	qie shen chang bie li	1
妾身难上难	qie shen nan shang nan	1
妾逃三千宠	qie tao san qian chong	1
妾遇江南春	qie yu jiang nan chun	1
妾非倡家人	qie fei chang jia ren	1
妾食猩猩唇	qie shi xing xing chun	1
妾魂随飞扬	qie hun sui fei yang	1
姆博姆蓬萨	mu bo mu peng sa	1
姆姆巡查兵	mu mu xun cha bing	1
姆姆采药人	mu mu cai yao ren	1
姆姆采集工	mu mu cai ji gong	1
姆德斯德角	mu de si de jiao	1
姆拉克爵士	mu la ke jue shi	1
姆拉埃洛龙	mu la ai luo long	1
姆皮雷马西	mu pi lei ma xi	1
姆达科维奇	mu da ke wei qi	1
姈娉二美人	ling ping er mei ren	1
姊在堂之阴	zi zai tang zhi yin	1
姊妹不了情	zi mei bu liao qing	1
姊妹们住着	zi mei men zhu zhe	1
姊妹们和气	zi mei men he qi	1
姊妹们虽拙	zi mei men sui zhuo	1
姊妹发风味	zi mei fa feng wei	1
姊妹染色体	zi mei ran se ti	1
姊妹船条款	zi mei chuan tiao kuan	1
姊小路信纲	zi xiao lu xin gang	1
姊小路基纲	zi xiao lu ji gang	1
姊小路永德	zi xiao lu yong de	1
姊小路济俊	zi xiao lu ji jun	1
姊小路济继	zi xiao lu ji ji	1
姊小路秀纲	zi xiao lu xiu gang	1
姊小路良赖	zi xiao lu liang lai	1
姊小路赖纲	zi xiao lu lai gang	1
姊小路高纲	zi xiao lu gao gang	1
姊欲养鹦哥	zi yu yang ying ge	1
始下昌乐泷	shi xia chang le long	1
始下芙蓉楼	shi xia fu rong lou	1
始与吴生遇	shi yu wu sheng yu	1
始与夙昔酬	shi yu su xi chou	1
始与子相识	shi yu zi xiang shi	1
始与捶楚辞	shi yu chui chu ci	1
始与道侣敦	shi yu dao lv dun	1
始为吾性情	shi wei wu xing qing	1
始为左间也	shi wei zuo jian ye	1
始为江山静	shi wei jiang shan jing	1
始丽盲蝽属	shi li mang chun shu	1
始之以曹沫	shi zhi yi cao mo	1
始于一戎定	shi yu yi rong ding	1
始云避世患	shi yun bi shi huan	1
始从灞陵下	shi cong ba ling xia	1
始从西南升	shi cong xi nan sheng	1
始从车骑幕	shi cong che qi mu	1
始从雠校职	shi cong chou jiao zhi	1
始从青衿岁	shi cong qing jin sui	1
始伏之七日	shi fu zhi qi ri	1
始传盛王郑	shi chuan sheng wang zheng	1
始佐庐陵郡	shi zuo lu ling jun	1
始作弄璋诗	shi zuo nong zhang shi	1
始作骄奢本	shi zuo jiao she ben	1
始佩仙郎印	shi pei xian lang yin	1
始信古人言	shi xin gu ren yan	1
始信含识者	shi xin han shi zhe	1
始信安期术	shi xin an qi shu	1
始信宣城守	shi xin xuan cheng shou	1
始信新人故	shi xin xin ren gu	1
始信无家乐	shi xin wu jia le	1
始信杀君马	shi xin sha jun ma	1
始信此诗嘉	shi xin ci shi jia	1
始信郢中人	shi xin ying zhong ren	1
始傍巢由踪	shi bang chao you zong	1
始入仙者图	shi ru xian zhe tu	1
始入松路永	shi ru song lu yong	1
始兴县政府	shi xing xian zheng fu	1
始兴土白蚁	shi xing tu bai yi	1
始兴环柄菇	shi xing huan bing gu	1
始具任公钓	shi ju ren gong diao	1
始兼逸迈兴	shi jian yi mai xing	1
始内沟珊瑚	shi nei gou shan hu	1
始冠即周旋	shi guan ji zhou xuan	1
始出严霜结	shi chu yan shuang jie	1
始出新昌里	shi chu xin chang li	1
始出枝撑幽	shi chu zhi cheng you	1
始列贡士名	shi lie gong shi ming	1
始创是亭阁	shi chuang shi ting ge	1
始到沧海头	shi dao cang hai tou	1
始到白云亭	shi dao bai yun ting	1
始到茅堂边	shi dao mao tang bian	1
始刻柄茧蜂	shi ke bing jian feng	1
始动外激素	shi dong wai ji su	1
始卡克巨人	shi ka ke ju ren	1
始压戎马气	shi ya rong ma qi	1
始去东山榜	shi qu dong shan bang	1
始发不对号	shi fa bu dui hao	1
始发吴阊门	shi fa wu chang men	1
始发碧江口	shi fa bi jiang kou	1
始史塔夫蜓	shi shi ta fu ting	1
始叹云泥隔	shi tan yun ni ge	1
始叹身无子	shi tan shen wu zi	1
始叹门易轨	shi tan men yi gui	1
始君启高致	shi jun qi gao zhi	1
始吾于人也	shi wu yu ren ye	1
始吾居扬日	shi wu ju yang ri	1
始吾於人也	shi wu yu ren ye	1
始吾购二山	shi wu gou er shan	1
始告历数穷	shi gao li shu qiong	1
始命芟其芜	shi ming shan qi wu	1
始唱已惭拙	shi chang yi can zhuo	1
始喜原野阔	shi xi yuan ye kuo	1
