# XHUP Flow attested input character codes (generated; do not edit by hand)
# schema: character<TAB>sound_code<TAB>shape_code<TAB>source_weight<TAB>source<TAB>status
# historical_source_repo: boomker/rime-fast-xhup
# historical_source_commit: 308d6d29c5a612fec7282923e49d3cd5453bab48
# historical_source_path: cn_dicts/flypy_chars.dict.yaml
# historical_source_blob: 3c2773335c8108bbe896b9af588d619e22045132
# historical_source_raw_sha256: 5eeda7a9976cf7d8ed1bc487bdccc02d7f423425515d814309328ff61b6b4291
# historical_source_license: LGPL-3.0
# official_oracle: data/xhup/official_char_code_oracle.tsv
# official_payload_decoded_sha256: d33e6afa77d2586c097876674ad11cb33ea834e455be4bb704e05a9f33ad7dd4
# serialization: character Unicode scalar -> sound_code -> shape_code -> source -> status
# historical_rows: 9792
# official_oracle_rows: 4
# evidence_rows: 9796
# input_characters: 8208
世	ui	av	28	rime-fast-xhup	legacy-compatible
丘	qq	ia	19	rime-fast-xhup	legacy-compatible
丘	qq	pa	19	rime-fast-xhup	legacy-compatible
丙	bk	an	18	rime-fast-xhup	legacy-compatible
业	ye	la	32	rime-fast-xhup	legacy-compatible
丛	cs	ra	17	rime-fast-xhup	legacy-compatible
东	ds	ad	35	rime-fast-xhup	legacy-compatible
丝	si	va	26	rime-fast-xhup	legacy-compatible
丞	ig	la	11	rime-fast-xhup	legacy-compatible
丢	dq	ps	32	rime-fast-xhup	legacy-compatible
两	ll	ad	40	rime-fast-xhup	legacy-compatible
严	yj	yp	26	rime-fast-xhup	legacy-compatible
丧	sh	un	16	rime-fast-xhup	legacy-compatible
个	ge	rl	66	rime-fast-xhup	legacy-compatible
丫	ya	bl	32	rime-fast-xhup	legacy-compatible
中	vs	ll	65	rime-fast-xhup	legacy-compatible
丰	fg	al	24	rime-fast-xhup	legacy-compatible
串	ir	ll	23	rime-fast-xhup	legacy-compatible
临	lb	la	0	rime-fast-xhup	legacy-compatible
丸	wj	pd	21	rime-fast-xhup	legacy-compatible
丹	dj	ka	26	rime-fast-xhup	legacy-compatible
丹	dj	pa	26	rime-fast-xhup	legacy-compatible
为	ww	dd	64	rime-fast-xhup	legacy-compatible
主	vu	dw	37	rime-fast-xhup	legacy-compatible
主	vu	wt	37	rime-fast-xhup	legacy-compatible
丼	jk	jd	0	rime-fast-xhup	legacy-compatible
丽	li	ad	28	rime-fast-xhup	legacy-compatible
举	ju	xl	25	rime-fast-xhup	legacy-compatible
乂	yi	pn	9	rime-fast-xhup	legacy-compatible
乃	nd	vp	29	rime-fast-xhup	legacy-compatible
久	jq	pn	35	rime-fast-xhup	legacy-compatible
么	ma	ps	7	rime-fast-xhup	legacy-compatible
么	me	ps	57	rime-fast-xhup	legacy-compatible
么	mo	ps	5	rime-fast-xhup	legacy-compatible
么	yc	ps	1	rime-fast-xhup	legacy-compatible
义	yi	dx	26	rime-fast-xhup	legacy-compatible
之	vi	dn	30	rime-fast-xhup	legacy-compatible
乌	wu	pa	23	rime-fast-xhup	legacy-compatible
乍	va	pa	16	rime-fast-xhup	legacy-compatible
乍	va	ra	16	rime-fast-xhup	legacy-compatible
乎	hu	pl	22	rime-fast-xhup	legacy-compatible
乏	fa	pv	15	rime-fast-xhup	legacy-compatible
