# 官网形码审计表(2026-09-15):hanzi_shapes.tsv 切换前的差异比对数据,不被 include_str 消费
# source: flypy.cc ixdata.json 8414 字;列:字<TAB>官网形码集合(|分隔)<TAB>官网全码(音2形2)<TAB>现表形码(<TAB>标记
# 官网权威性由所有者确认;差异 345 处根因:官网按笔顺首末部件,现表按字义主部件(见 CROSSCHECK.md)
# 切换计划:后续代码 PR 修改 xhup-core shape.rs 消费本表后,hanzi_shapes.tsv 才更新
吖	ky	aaky	ky	
吗	km	makm	km	
君	yk	jyyk	yk	
吝	wk	lbwk	wk	
吞	tk	tytk	tk	
吟	kv	ybkv	kv	
吠	kq	fwkq	kq	
吡	kb	bikb pikb	kb	
吣	kx	qbkx	kx	
否	bk	fzbk pibk	bk	
吧	kb	bakb	kb	
吨	kt	dykt	kt	
吩	kd	ffkd	kd	
含	rk	hjrk	rk	
听	kj	tkkj	kj	
吭	kj	hhkj kgkj	kj	
吮	ke	uyke	ke	
启	hk	qihk	hk	
吱	ky	viky ziky	ky	
吲	kl	ybkl	kl	
吴	kt	wukt	kt	
吵	ku	icku	ku	
吸	kj	xikj	kj	
吹	kr	ivkr	kr	
吻	kw	wfkw	kw	
吼	kv	hzkv	kv	
吽	kn	hskn	kn	
吾	wk	wuwk	wk	
呀	ky	yaky	ky	
呃	kv	eekv	kv	
呆	km	ddkm	km	
呇	uk	qiuk	uk	
呈	kw	igkw	kw	
告	nk	gcnk	nk	
呋	kf	fukf	kf	
呎	ki	iiki	-	
呐	kn	nakn nekn	kn	
呒	kw	fukw omkw	kw	
呓	kv	yikv	kv	
呔	kt	ddkt tdkt	kt	
呕	kx	oukx	kx	
呖	kl	likl	kl	
呗	kr	bdkr bwkr	kr	
员	kr	yykr yrkr	kr	
呙	kn	gokn	kn	
呛	kv	qlkv	kv	
呜	kw	wukw	kw	
呢	kb	nekb nikb	kb	
呣	km	mzkm omkm	km	
呤	ks	lkks	ks	
呦	kl	yzkl	kl	
周	kk	vzkk	kk	
呯	kp	pkkp	-	
呱	kg	gukg gxkg	kg	
呲	kb	cikb zikb	kb	
味	kw	wwkw	kw	
呵	kk	hekk kekk	kk	
呶	ky	ncky	ky	
呷	kj	xxkj gakj	kj	
呸	kp	pwkp	kp	
呻	ku	ufku	ku	
呼	kh	hukh	kh	
命	re	mkre	re	
咀	kq	jukq zvkq	kq	
咁	kg	gjkg	-	
咂	kj	zakj	kj	
咄	ki	doki	ki	
咅	lk	pzlk	-	
咆	ks	pcks	ks	
咇	kb	bikb	kb	
咉	ky	yhky	ky	
咋	kv	vakv zakv zekv	kv	
和	hk	hehk hohk huhk	hk	
咍	kk	hdkk	kk	
咎	wk	jqwk	wk	
咏	ky	ysky	ky	
咐	kc	fukc	kc	
咒	kj	vzkj	kj	
咔	kb	kakb	kb	
咕	kk	gukk	kk	
咖	kk	gakk kakk	kk	
咗	kg	zokg	-	
咙	kl	lskl	kl	
咚	kd	dskd	kd	
咛	kd	nkkd	kd	
咝	ks	siks	ks	
咡	ke	erke	ke	
咣	kw	glkw	kw	
咤	kq	vakq	kq	
咥	kt	xikt	kt	
咦	ky	yiky	ky	
咧	kd	lpkd	kd	
咨	dk	zidk	dk	
咩	ky	mpky	ky	
咪	km	mikm	km	
咫	ib	viib	ib	
咬	kx	yckx	kx	
咯	kk	gekk lokk kakk	kk	
咱	kz	zakz zjkz	kz	
咲	kt	xnkt	-	
咳	kr	hdkr kekr	kr	
咴	kh	hvkh	kh	
咸	xk	xmxk	xk	
咹	kn	ankn	-	
咺	ka	xrka	ka	
咻	km	xqkm	km	
咼	lk	golk	-	
咽	kd	yekd yjkd	kd	
咾	kb	lckb	-	
咿	ky	yiky	ky	
哀	wy	aiwy	wy	
品	kk	pbkk	kk	
哂	kx	ufkx	kx	
哃	kk	tskk	kk	
哄	kb	hskb	kb	
哆	kx	dokx	kx	
哇	kt	wakt	kt	
哈	kk	hakk	kk	
哉	uk	zduk	uk	
哋	ky	diky	-	
哌	kn	pdkn	kn	
响	kk	xlkk	kk	
哎	kx	aikx	kx	
哏	kg	gfkg	kg	
哐	kw	klkw	kw	
哑	ky	yaky	ky	
哒	kz	dakz	kz	
哓	kw	xnkw	kw	
哔	ku	biku	ku	
哕	kx	ytkx hvkx	kx	
哗	ku	hxku	ku	
哙	ks	kkks	ks	
哚	km	dokm	km	
哝	kn	nskn	kn	
哞	kn	mzkn	kn	
哟	ku	yoku	ku	
哢	kc	lskc	kc	
哥	dk	gedk	dk	
哦	kw	eekw ookw	kw	
哧	kd	iikd	kd	
哨	ko	ucko	ko	
哩	kl	likl	kl	
哪	ke	neke nake nwke	ke	
哭	kq	kukq	kq	
哮	kz	xnkz	kz	
哱	kz	bokz	kz	
哲	fk	vefk	fk	
哳	kj	vakj	kj	
哺	kf	bukf	kf	
哼	kl	hgkl	kl	
哽	kg	ggkg	kg	
哿	lk	gelk	lk	
唁	kk	yjkk	kk	
唆	kw	sokw	kw	
唇	ik	iyik	ik	
唉	ku	aiku	ku	
唏	kj	xikj	kj	
唐	gk	thgk	gk	
唑	kt	zokt	kt	
唓	ki	ieki	-	
唔	kk	wukk onkk ogkk	kk	
唛	kw	mdkw	kw	
唝	kr	gskr	kr	
唞	ku	dzku	-	
唠	kl	lckl	kl	
唢	kr	sokr	kr	
唣	kq	zckq	kq	
唤	kd	hrkd	kd	
唧	ke	jike	ke	
唪	kl	fgkl	kl	
唬	kj	hukj	kj	
售	rk	uzrk	rk	
唯	kf	wwkf	kf	
唰	kd	uxkd	kd	
唱	ko	ihko	ko	
唳	kq	likq	kq	
唵	kd	ankd	kd	
唷	ko	yoko	ko	
唸	kx	nmkx	-	
唼	kn	uakn	kn	
唾	ki	toki	ki	
唿	kx	hukx	kx	
啁	kk	vckk vzkk	kk	
啃	ko	kfko	ko	
啄	kn	vokn	kn	
商	wk	uhwk	wk	
啇	wk	diwk	-	
啉	km	lbkm	km	
啊	kk	aakk	kk	
啋	km	cdkm	-	
啐	ku	cvku	ku	
啕	kf	tckf	kf	
啖	kh	djkh	kh	
啜	ky	ikky ioky	ky	
啡	kf	fwkf	kf	
啤	ku	piku	ku	
啥	kk	uakk	kk	
啦	kl	lakl	kl	
啧	kr	zekr	kr	
啩	kb	gxkb	-	
啪	kb	pakb	kb	
啫	ko	veko	ko	
啬	uk	seuk	uk	
啭	kv	vrkv	kv	
啮	kk	npkk	kk	
啰	kx	lokx	kx	
啱	ku	anku	-	
啲	ku	diku	-	
啳	kv	jtkv	-	
啴	kl	tjkl ijkl	kl	
啵	ky	boky	ky	
啶	kr	dkkr	kr	
啷	ke	lhke	ke	
啸	ks	xnks	ks	
啻	wk	iiwk	wk	
啼	kj	tikj	kj	
啾	kh	jqkh	kh	
喀	kk	kakk	kk	
喁	ky	ysky	ky	
喂	kn	wwkn	kn	
喃	kg	njkg	kg	
善	yk	ujyk	yk	
喆	uk	veuk	uk	
喇	kd	lakd	kd	
喈	kb	jpkb	kb	
喉	ku	hzku	ku	
喊	kk	hjkk	kk	
喋	km	dpkm vakm	km	
喎	kk	wokk	-	
喏	kk	nokk rekk	kk	
喑	ko	ybko	ko	
喔	kt	ookt wokt	kt	
喘	ke	irke	ke	
喙	ku	hvku	ku	
喜	uk	xiuk	uk	
喝	kv	hekv	kv	
喟	ko	kvko	ko	
喤	kw	hlkw	kw	
喥	ky	doky	-	
喧	ka	xrka	ka	
喰	kl	cjkl	-	
喱	kl	likl	kl	
喳	ka	iaka vaka	ka	
喵	kt	mnkt	kt	
喷	kr	pfkr	kr	
喹	kt	kvkt	kt	
喺	kx	xikx	-	
喻	kd	yukd	kd	
喽	kn	lzkn	kn	
喾	xk	kuxk	xk	
喿	km	zckm	-	
嗄	kw	aakw uakw	kw	
嗅	kq	xqkq	kq	
嗉	kx	sukx	kx	
嗌	km	aikm yikm	km	
嗍	ko	soko	ko	
嗐	kk	hdkk	kk	
嗑	km	kekm	km	
嗒	kk	dakk takk	kk	
嗓	km	shkm	km	
嗔	kb	ifkb	kb	
嗖	ky	szky	ky	
嗜	ko	uiko	ko	
嗝	kl	gekl	kl	
嗞	ky	ziky	ky	
嗟	kg	jpkg	kg	
嗡	kx	wgkx	kx	
嗣	kk	sikk	kk	
嗤	ki	iiki	ki	
嗥	ku	hcku	ku	
嗦	kx	sokx	kx	
嗨	km	hdkm	km	
嗪	kh	qbkh	kh	
嗫	ky	npky	ky	
嗬	kk	hekk	kk	
嗮	kx	sdkx	-	
嗯	kx	ogkx onkx enkx	kx	
嗰	kk	gokk	-	
嗱	ku	naku	-	
嗲	kx	dxkx	kx	
嗳	ky	aiky	ky	
嗵	kz	tskz	kz	
嗷	kw	aokw	kw	
嗻	kh	vekh	-	
嗽	kr	szkr	kr	
嗾	ku	szku	ku	
嘀	kk	dikk	kk	
嘁	kx	qikx	kx	
嘅	kv	gekv	-	
嘈	ko	ccko	ko	
嘉	uk	jxuk	uk	
嘌	kx	pnkx	kx	
嘎	kg	gakg	kg	
嘏	uy	guuy	uy	
嘘	ky	uiky xuky	ky	
嘚	kc	dekc dwkc	kc	
嘛	km	makm	km	
嘞	kl	lekl lwkl	kl	
嘟	ke	duke	ke	
嘡	kt	thkt	kt	
嘢	kl	yekl	-	
嘣	ko	bgko	ko	
嘤	kn	ykkn	kn	
嘥	kr	sdkr	-	
嘦	kn	jnkn	-	
嘧	ke	mike	ke	
嘬	ky	zoky	ky	
嘭	kp	pgkp	kp	
嘱	ky	vuky	ky	
嘲	ko	icko vcko	ko	
嘴	ky	zvky	ky	
嘶	kj	sikj	kj	
嘹	kx	lnkx	kx	
嘻	kk	xikk	kk	
嘿	kh	hwkh	kh	
噀	kb	xykb	kb	
噂	kc	zykc	kc	
噃	kt	bokt	-	
噇	kl	ilkl	kl	
噌	ko	cgko	ko	
噍	kh	jnkh	kh	
噎	ka	yeka	ka	
噔	ka	dgka	ka	
噗	kn	pukn	kn	
噘	kr	jtkr	kr	
噙	kd	qbkd	kd	
噜	ko	luko	ko	
噢	kd	ookd	kd	
噤	kx	jbkx	kx	
器	kk	qikk	kk	
噩	wk	eewk	wk	
噪	km	zckm	km	
噫	kx	yikx	kx	
噬	kr	uikr	kr	
噱	ku	jtku xtku	ku	
噶	kv	gakv	kv	
噷	kr	hmkr	-	
噻	kt	sdkt	kt	
噼	ku	piku	ku	
嚄	ky	hoky ooky	ky	
嚅	ke	ruke	ke	
嚆	kk	hckk	kk	
嚎	ku	hcku	ku	
嚏	kr	tikr	kr	
嚓	kx	cakx iakx	kx	
嚚	kk	ybkk	kk	
嚟	ku	liku	-	
嚡	kt	hdkt	-	
嚣	kk	xnkk	kk	
嚭	uk	piuk	uk	
嚯	kf	hokf	kf	
嚱	kg	xikg	-	
嚷	ky	rhky	ky	
嚼	kc	jnkc jtkc	kc	
囊	ay	nhay	ay	
囔	ky	nhky	ky	
囚	kr	qqkr	kr	
四	ke	sike	ke	
囝	kz	njkz	-	
回	kk	hvkk	kk	
囟	px	xbpx	px	
因	kd	ybkd	kd	
囡	kn	njkn	kn	
团	kc	trkc	kc	
囤	kt	dykt tykt	kt	
囧	kv	jskv	-	
囪	pd	cspd	-	
囫	kw	hukw	kw	
园	ke	yrke	ke	
困	km	kykm	km	
囱	pw	cspw	pw	
围	kw	wwkw	kw	
囵	kb	lykb	kb	
囷	kh	qykh	kh	
囹	ks	lkks	ks	
固	kk	gukk	kk	
国	ky	goky	ky	
图	kd	tukd	kd	
囿	ko	yzko	ko	
圃	kf	pukf	kf	
圄	kk	yukk	kk	
圆	kr	yrkr	kr	
圈	kv	jrkv qrkv	kv	
圉	kg	yukg	kg	
圊	ko	qkko	ko	
圌	ke	irke ivke	ke	
圐	kf	kukf	kf	
圙	km	ltkm	km	
圜	ky	hrky yrky	ky	
土	ua	tuua	ua	
圢	td	tktd	td	
圣	yt	ugyt	yt	
在	ut	zdut	ut	
圩	ty	wwty xuty	ty	
圪	tq	getq	ty	DIFF
圫	tq	totq	tq	
圬	tk	wutk	tk	
圭	tt	gvtt	tt	
圮	tj	pitj	tj	
圯	ts	yits	ts	
地	ty	dety dity	ty	
圲	tq	qmtq	tq	
圳	ti	vfti	ti	
圹	tg	kltg	tg	
场	tp	ihtp	tp	
圻	tj	qitj ybtj	tj	
圾	tj	jitj	tj	
址	tv	vitv	tv	
坂	ty	bjty	ty	
均	td	jytd	td	
坉	tt	tytt	tt	
坊	tf	fhtf	tf	
坋	td	fftd bftd	td	
坌	bt	bfbt	ft	DIFF
坍	td	tjtd	td	
坎	tr	kjtr	tr	
坏	tb	hktb	tb	
坐	rt	zort	rt	
坑	tj	kgtj	tj	
坒	bt	bibt	bt	
块	tg	kktg	tn	DIFF
坚	lt	jmlt	lt	
坛	ts	tjts	ts	
坜	tl	litl	tl	
坝	tr	batr	tr	
坞	tw	wutw	tw	
坟	tw	fftw	tw	
坠	et	vvet	et	
坡	ty	poty	ty	
坤	tu	kytu	tu	
坥	tq	qutq	tq	
坦	ta	tjta	ta	
坨	tb	totb	tb	
坩	tg	gjtg	tg	
坪	tp	pktp	tp	
坫	tk	dmtk	tk	
坬	tg	watg	tg	
坭	tb	nitb	tb	
坯	tp	pitp	tp	
坰	tk	jstk	tk	
坳	tl	aotl	tl	
坴	tt	lutt	-	
坷	tk	ketk	tk	
坻	td	ditd iitd	td	
坼	ti	ieti	ti	
坽	ts	lkts	ts	
垂	pa	ivpa	pa	
垃	tl	latl	tl	
垄	lt	lslt	lt	
垅	tl	lstl	-	
垆	tu	lutu	tu	
垇	ta	aota	-	
垈	rt	ddrt	rt	
型	kt	xkkt	kt	
垌	tk	tstk dstk	tk	
垍	tz	jitz	tz	
垎	tk	hetk	tk	
垏	ty	lvty	ty	
垒	st	lwst	st	
垓	tr	gdtr	tr	
垕	pt	hzpt	pt	
垙	tw	gltw	tw	
垚	tt	yctt	tt	
垛	tm	dotm	tm	
垞	tq	iatq	tq	
垟	ty	yhty	ty	
垠	tg	ybtg	tg	
垡	rt	fart	rt	
垢	tk	gztk	tk	
垣	ta	yrta	ta	
垤	tt	dptt	tt	
垦	gt	kfgt	gt	
垧	tk	uhtk	tk	
垩	yt	eeyt	yt	
垫	ft	dmft	ft	
垭	ty	yaty	ty	
垮	tk	kxtk	tk	
垯	tz	datz	tz	
垰	tx	katx	-	
垱	te	dhte	te	
垲	tj	kdtj	tj	
垴	tk	nctk	tk	
垵	tn	antn	tn	
垸	te	yrte	tw	DIFF
垺	tz	futz	tz	
垾	tg	hjtg	tg	
垿	tl	xutl	tl	
埂	tg	ggtg	tg	
埃	tu	aitu	tu	
埆	ty	qtty	ty	
埇	ty	ysty	ty	
埋	tl	mdtl mjtl	tl	
埌	tl	lhtl	tl	
城	ti	igti	ti	
埏	tz	ujtz	tz	
埒	tc	lptc	tc	
埔	tf	butf putf	tf	
埕	tw	igtw	tw	
埗	tp	butp	tp	
埘	tc	uitc	tc	
埙	tr	xytr	tr	
埚	tn	gotn	tn	
埜	mt	yemt	-	
埝	tx	nmtx	tx	
域	ta	yuta	ta	
埠	tu	butu	tu	
埤	tu	pitu	tu	
埪	tg	kstg	tg	
埫	tk	thtk uhtk	tk	
埭	tn	ddtn	tn	
埯	td	antd	td	
埴	tq	vitq	tq	
埵	ti	doti	ti	
埸	tw	yitw	tw	
培	tk	pwtk	tk	
基	qt	jiqt	qt	
埼	tk	qitk	tk	
埽	tj	sctj	tj	
堀	ti	kuti	-	
堂	xt	thxt	xt	
堃	ft	kyft	ft	
堆	tf	dvtf	tf	
堇	na	jbna	na	
堉	to	yuto	to	
堋	to	pgto	to	
堌	tk	gutk	tk	
堍	td	tutd	td	
堎	tw	lgtw	tw	
堐	tt	yatt	tt	
堑	it	qmit	it	
堕	et	hvet	et	
堙	tt	ybtt	tt	
堞	tm	dptm	tm	
堠	tu	hztu	tu	
堡	rt	bcrt burt purt	rt	
堤	tr	ditr	tr	
堧	td	rrtd	td	
堨	tv	eetv	tv	
堪	tv	kjtv	tv	
堰	tn	yjtn	tn	
堲	gt	jigt	gt	
堵	to	duto	to	
堼	tt	fgtt	tt	
堽	tv	ghtv	tv	
堾	to	irto	to	
塄	tf	lgtf	tf	
塅	ty	drty	ty	
塆	tg	wjtg	tg	
塌	tx	tatx	tx	
塍	ot	igot	ot	
塑	bt	subt	bt	
塔	tk	tatk	tk	
塘	tk	thtk	tk	
塝	tf	bhtf	tf	
塞	bt	sebt sdbt	bt	
塥	tl	getl	tl	
填	tb	tmtb	tb	
塬	tx	yrtx	tx	
塱	dt	lhdt	dt	
塾	wt	uuwt	wt	
墀	tn	iitn	tn	
墁	ty	mjty	ty	
境	te	jkte	te	
墅	lt	uult	lt	
墈	tl	kjtl	tl	
墉	tl	ystl	tl	
墐	ta	jbta	ta	
墒	tk	uhtk	tk	
墓	ct	muct	ct	
墕	th	yjth	th	
墘	tq	qmtq	tq	
墙	tk	qltk	tk	
墚	tm	lltm	tm	
增	to	zgto	to	
墟	ty	xuty	ty	
墡	tk	ujtk	tk	
墣	tn	putn	tn	
墦	tt	fjtt	tt	
墨	ht	moht	ht	
墩	tw	dytw	tw	
墼	it	jiit	it	
壁	ut	biut	ut	
壅	wt	yswt	wt	
壑	lt	helt	lt	
壕	tu	hctu	tu	
壤	ty	rhty	ty	
士	ua	uiua	ua	
壬	pu	rfpu	qa	DIFF
壮	du	vldu	pu	DIFF
声	up	ugup	up	
壳	uj	keuj qnuj	uj	
壶	uy	huuy	uy	
壸	uy	kyuy	uy	
壹	ua	yiua	ua	
处	wb	iuwb	wb	
备	wt	bwwt	wt	
夋	sw	qysw	-	
夌	tw	lktw	-	
复	pw	fupw	rw	DIFF
夏	aw	xxaw	aw	
夐	dw	xsdw	dw	
夔	bw	kvbw	bw	
夕	pd	xipd	pd	
外	xb	wdxb	xb	
夗	xv	wjxv	-	
夙	jd	sujd	jd	
多	xx	doxx	xx	
夜	wn	yewn	wn	
够	bx	gzbx	jx	DIFF
夤	xb	ybxb	xb	
夥	gx	hogx	gx	
大	un	daun ddun	un	
天	ad	tmad	ad	
太	dd	tddd	dd	
夫	an	fuan	an	
夬	vn	gkvn	vn	
夭	pd	ycpd	pd	
央	lg	yhlg	ln	DIFF
夯	dl	hhdl bfdl	dl	
夰	dl	gcdl	-	
失	pf	uipf	pf	
夲	du	bfdu	-	
头	dd	tzdd	dd	
夷	an	yian	an	
夸	dk	kxdk	dk	
夹	an	gaan jxan	an	
夺	dc	dodc	dc	
夼	di	kldi	di	
奀	bd	enbd	-	
奁	dx	lmdx	dx	
奂	dd	hrdd	dd	
奄	dd	yjdd	dd	
奇	dk	qidk jidk	dk	
奈	dx	nddx	dx	
奉	fl	fgfl	fl	
奋	dt	ffdt	dt	
奎	dt	kvdt	dt	
奏	ft	zzft	ft	
契	fd	qifd xpfd	fd	
奓	dx	vadx	dx	
奔	dc	bfdc	dc	
奕	wd	yiwd	wd	
奖	dd	jldd	pd	DIFF
套	ds	tcds	ds	
奘	pd	vlpd zhpd	vd	DIFF
奚	pd	xipd	vd	DIFF
奠	bd	dmbd	bd	
奡	al	aoal	al	
奢	do	uedo	do	
奥	pd	aopd	pd	
奭	db	uidb	db	
女	va	nvva	va	
奴	ny	nuny	ny	
奶	nn	ndnn	nn	
奸	ng	jmng	ng	
她	ny	tany	ny	
好	nz	hcnz	nz	
妁	nu	uonu	nu	
如	nk	runk	nk	
妃	nj	fwnj	nj	
妄	wn	whwn	wn	
妆	dn	vldn	pn	DIFF
妇	ne	fune	ne	
妈	nm	manm	nm	
妉	nv	djnv	-	
妊	nr	rfnr	nr	
妍	nk	yjnk	nk	
妒	nh	dunh	nh	
妓	ny	jiny	ny	
妖	ny	ycny	ny	
妗	nv	jbnv	nv	
妘	ns	yyns	ns	
妙	nu	mnnu	nu	
妜	ng	jtng ytng	-	
妞	ni	nqni	ni	
妡	nj	xbnj	-	
妣	nb	binb	nb	
妤	nl	yunl	nl	
妥	pn	topn	vn	DIFF
妧	ne	wjne yrne	ne	
妨	nf	fhnf	nf	
妩	nw	wunw	nw	
妪	nx	yunx	nx	
妫	nw	gvnw	nw	
妭	nd	band	nd	
妮	nb	ninb	nb	
妯	ny	vzny	ny	
妲	na	dana	nd	DIFF
妳	nx	ninx	-	
妹	nw	mwnw	nw	
妻	an	qian	an	
妾	ln	qpln	ln	
姀	nh	henh	-	
姆	nm	munm	nm	
姈	ns	lkns	ns	
姊	np	zinp	np	
始	nk	uink	nk	
姐	nq	jpnq	nq	
姑	nk	gunk	nk	
姒	nr	sinr	nr	
姓	nu	xknu	nu	
委	hn	wwhn	hn	
姕	vn	zivn	-	
姗	nc	ujnc	nc	
姘	nk	pbnk	nk	
姚	nd	ycnd	nd	
姜	yn	jlyn	yn	
姝	nv	uunv	nv	
姞	nk	jink	nk	
姣	nx	jnnx	nx	
姤	nk	gznk	nk	
姥	nb	lcnb munb	nb	
姨	ny	yiny	ny	
姬	nl	jinl	nl	
姮	na	hgna	na	
姱	nk	kxnk	nk	
姶	nk	eenk	nk	
姹	nq	ianq	nq	
姻	nd	ybnd	nd	
姽	nv	gvnv	nv	
姿	dn	zidn	dn	
娀	nu	ssnu	nu	
威	xn	wwxn	xn	
娃	nt	want	nt	
娄	mn	lzmn	mn	
娅	ny	yany	ny	
娆	nw	rcnw	nw	
娇	nl	jnnl	nl	
娈	wn	lrwn	wn	
娉	nv	pknv	nv	
娌	nl	linl	nl	
娑	dn	sodn	dn	
娓	nm	wwnm	nm	
娘	nl	nlnl	nl	
娜	ne	nane none	ne	
娟	no	jrno	no	
娠	nn	ufnn	nn	
娣	np	dinp	np	
娥	nw	eenw	nw	
娩	nv	mmnv	nv	
娭	nu	ainu	-	
娱	nt	yunt	nt	
娲	nn	wann	nn	
娴	nm	xmnm	nm	
娵	ny	juny	ny	
娶	en	quen	en	
娸	nb	qinb	-	
娼	no	ihno	no	
婀	nk	eenk	nk	
婆	dn	podn	dn	
婉	nv	wjnv	nv	
婊	ny	bnny	ny	
婋	nj	xnnj	-	
婌	ny	uuny	ny	
婍	nk	qink	nk	
婕	nr	jpnr	nr	
婘	nv	qrnv	nv	
婚	no	hyno	no	
婞	ng	xkng	ng	
婠	nk	wjnk	nk	
婢	nu	binu	nu	
婤	nk	vznk	nk	
婧	no	jkno	no	
婪	mn	ljmn	mn	
婫	nb	kynb	nb	
婳	nk	hxnk	nk	
婴	kn	ykkn	kn	
婵	nl	ijnl	nl	
婶	nu	ufnu	nu	
婷	nd	tknd	nd	
婺	sn	wusn	sn	
婻	ng	njng	ng	
婼	nk	ronk ionk	nk	
婿	no	xuno	no	
媂	nj	dinj	nj	
媄	nd	mwnd	nd	
媆	nd	rrnd nfnd	nd	
媒	nm	mwnm	nm	
媓	nw	hlnw	nw	
媖	ny	ykny	ny	
媚	no	mwno	no	
媛	ny	yrny	ny	
媞	nr	tinr	nr	
媪	nm	aonm	nm	
媭	pn	xupn	pn	
媱	nf	ycnf	nf	
媲	nb	pinb	nb	
媳	nx	xinx	nx	
媵	on	ykon	on	
媸	ni	iini	ni	
媾	nr	gznr	nr	
嫁	nu	jxnu	nu	
嫂	ny	scny	ny	
嫄	nx	yrnx	nx	
嫉	nu	jinu	nu	
嫌	nn	xmnn	nn	
嫐	nn	ncnn	-	
嫒	ny	ainy	ny	
嫔	nb	pbnb	nb	
嫕	nx	yinx	nx	
嫖	nx	pnnx	nx	
嫘	nx	lwnx	nx	
嫚	ny	mjny	ny	
嫛	kn	yikn	-	
嫜	nu	vhnu	nu	
嫠	wn	liwn	wn	
嫡	nk	dink	nk	
嫣	nh	yjnh	nh	
嫦	nj	ihnj	nj	
嫩	nw	nfnw	nw	
嫪	np	lcnp	np	
嫫	nd	mond	nd	
嫭	nh	hunh	nh	
嫮	nk	hunk	-	
嫱	nk	qlnk	nk	
嫲	nm	manm	-	
嫽	nx	lnnx	nx	
嬅	nl	hxnl	-	
嬉	nk	xink	nk	
嬎	nu	fjnu	-	
嬖	un	biun	un	
嬗	na	ujna	nd	DIFF
嬛	ny	hrny	ny	
嬢	ny	nlny	-	
嬥	nf	tnnf	nf	
嬬	ne	rune	ne	
嬲	tl	nntl	-	
嬴	wf	ykwf	wf	
嬷	nm	monm	nm	
嬿	nh	yjnh	nh	
孀	no	ulno	no	
孅	nj	xmnj	nj	
子	va	ziva	va	
孑	va	jpva	va	
孓	vn	jtvn	vn	
孔	zv	kszv	zv	
孕	nz	yynz	nz	
孖	zz	mazz	zz	
字	bz	zibz	bz	
存	uz	cyuz	uz	
孙	zx	syzx	zx	
孚	pz	fupz	vz	DIFF
孛	uz	bouz bwuz	uz	
孜	zw	zizw	zw	
孝	lz	xnlz	lz	
孟	zm	mgzm	zm	
孢	zs	bczs	zs	
季	hz	jihz	hz	
孤	zg	guzg	zg	
孥	nz	nunz	nz	
学	xz	xtxz	xz	
孩	zr	hdzr	zr	
孪	wz	lrwz	wz	
孬	bz	ncbz	bz	
孰	ww	uuww	ww	
孱	uz	cjuz ijuz	uz	
孳	bz	zibz	bz	
孵	lz	fulz	lz	
孺	ze	ruze	ze	
孽	cz	npcz	cz	
宁	bd	nkbd	bd	
它	bb	tabb	bb	
宄	bj	gvbj	bj	
宅	bq	vdbq	bq	
宇	by	yuby	by	
守	bc	uzbc	bc	
安	bn	anbn	bn	
宋	bm	ssbm	bm	
完	be	wjbe	be	
宏	bs	hsbs	bs	
宓	bb	fubb mibb	bb	
宕	bu	dhbu	bu	
宗	bx	zsbx	bx	
官	bk	grbk	bk	
宙	by	vzby	by	
定	br	dkbr	br	
宛	bv	wjbv yrbv	bv	
宜	bq	yibq	bq	
宝	by	bcby	by	
实	bd	uibd	bd	
実	bn	uibn	-	
宠	bl	isbl	bl	
审	bu	ufbu	bu	
客	bk	kebk	bk	
宣	ba	xrba	ba	
室	bt	uibt	bt	
宥	bo	yzbo	bo	
宦	bi	hrbi	bi	
宧	bl	yibl	bl	
宪	be	xmbe	be	
宫	bk	gsbk	bk	
宬	bi	igbi	bi	
宰	bu	zdbu	bu	
害	bk	hdbk	bk	
宴	bn	yjbn	bn	
宵	bo	xnbo	bo	
家	bu	jxbu jpbu	bu	
宸	bn	ifbn	bn	
容	bk	rsbk	bk	
宽	be	krbe	be	
宾	bb	bbbb	bb	
宿	bb	subb xqbb	bb	
寁	br	zjbr	br	
寂	by	jiby	by	
寄	bk	jibk	bk	
寅	bb	ybbb	bb	
密	be	mibe	be	
寇	by	kzby	by	
富	bt	fubt	bt	
寐	bw	mwbw	bw	
寒	bd	hjbd	bd	
寓	by	yuby	by	
寝	by	qbby	by	
寞	bd	mobd	bd	
察	bx	iabx	bx	
寡	bd	gxbd	bd	
寤	bk	wubk	bk	
寥	bp	lnbp	bp	
寨	bm	vdbm	bm	
寮	bx	lnbx	bx	
寰	by	hrby	by	
寸	ad	cyad	ad	
对	yc	dvyc	yc	
寺	tc	sitc	tc	
寻	ec	xyec	ec	
导	sc	dcsc	sc	
寿	fc	uzfc	fc	
封	tc	fgtc	tc	
射	uc	ueuc	uc	
将	dc	jldc qldc	pc	DIFF
尉	uc	wwuc yuuc	uc	
尊	bc	zybc	bc	
小	ld	xnld	ld	
少	xp	ucxp	xp	
尔	dx	erdx	dx	
尕	nx	ganx	nx	
尖	xd	jmxd	xd	
尘	xt	ifxt	xt	
尚	xk	uhxk	xk	
尛	xx	moxx	-	
尜	xx	gaxx	xx	
尝	xs	ihxs	xs	
尞	dx	lndx	-	
尢	uv	yzuv	uv	
尤	yd	yzyd	yd	
尥	yu	lnyu	yu	
尧	aw	ycaw	aw	
尨	ud	mgud mhud	ud	
尪	yw	whyw	yw	
尬	yl	gayl	yl	
就	wy	jqwy	wy	
尴	ym	gjym	ym	
尸	vp	uivp	vp	
尹	vp	ybvp	vp	
尺	un	iiun	un	
尻	uj	kcuj	uj	
尼	ub	niub	ub	
