塄	土 方	土 罒 方	léng
塅	土 又	土 丿 丨 一 一 一 几 又	duàn
塆	土 弓	土 亠 丨 丨 丿 丶 弓	wān
塌	土 习	土 日 习 习	tā
塍	月 土	月 龹 土	chéng
塑	丷 土	丷 一 乛 丨 丿 月 土	sù
塔	土 口	土 艹 人 一 口	tǎ
塘	土 口	土 广 乛 一 一 丨 口	táng
塝	土 方	土 亠 丷 冖 方	bàng
塞	宀 土	宀 一 一 丨 丨 一 八 土	sāi sài sè
塥	土 丨	土 一 口 冂 丷 一 丨	gé
填	土 八	土 十 具上 八	tián zhèn
塬	土 小	土 厂 白 小	yuán
塱	丶 土	丶 即左 月 土	lǎng
塾	亠 土	亠 口 子 丸 土	shú
墀	土 牛	土 尸 氺 牛	chí
墁	土 又	土 日 罒 又	màn
境	土 儿	土 立 日 儿	jìng
墅	里 土	里 龴 乛 丨 土	shù
墈	土 力	土 其上 八 乛 力	kàn
墉	土 丨	土 广 乛 一 一 丨 乛 一 一 丨	yōng
墐	土 一	土 廿 丨 乛 一 一 一 丨 一	jìn
墒	土 口	土 亠 丷 冂 八 口	shāng
墓	艹 土	艹 日 大 土	mù
墕	土 灬	土 正 一 乛 灬	yàn
墘	土 乞	土 十 日 十 乞	qián
墙	土 口	土 十 丶 丿 一 囗 口	qiáng
墚	土 木	土 氵 刀 丿 丶 木	liáng
增	土 日	土 丷 囗 ⺌ 日	zēng
墟	土 业	土 虍 业	xū
墡	土 口	土 羊 丶 丿 一 口	shàn
墣	土 ㄟ	土 业 ⺶ ㄟ	pú
墦	土 田	土 丿 米 田	fán
墨	黑 土	黑 土	mò
墩	土 攵	土 亠 口 子 攵	dūn
墼	车 土	车 凵 几 又 土	jī
壁	尸 土	尸 口 立 十 土	bì
壅	亠 土	亠 乡 亻 亠 龶 土	yōng
壑	丨 土	丨 一 冖 一 八 人 口 又 土	hè
壕	土 豕	土 亠 口 冖 豕	háo
壤	土 𧘇	土 亠 口 口 一 一 丨 丨 一 𧘇	rǎng
士	十 一	十 一	shì
壬	丿 士	丿 士	rén
壮	冫 士	冫 丨 士	zhuàng
声	士 丿	士 乛 丨 一 丿	shēng
壳	士 几	士 冖 几	ké qiào
壶	士 业	士 冖 业	hú
壸	士 亚	士 冖 亚	kǔn
壹	士 一	士 冖 一 口 丷 一	yī
处	夂 卜	夂 卜	chǔ chù
备	夂 田	夂 田	bèi
夋	厶 夂	厶 八 夂	qūn
夌	土 夂	土 八 夂	líng
复	丿 夂	丿 一 日 夂	fù
夏	一 夂	一 自 夂	xià
夐	⺈ 夂	⺈ 冂 人 目 夂	xiòng xuàn
夔	丷 夂	丷 一 自 止 巳 八 夂	kuí
夕	丿 丶	丿 乛 丶	xī
外	夕 卜	夕 卜	wài
夗	夕 乛	夕 乛 乛	wǎn wān yuàn yuān
夙	几 歹	几 歹	sù
多	夕 夕	夕 夕	duō
夜	亠 ㄟ	亠 亻 丿 乛 丶 ㄟ	yè
够	勹 夕	勹 口 夕 夕	gòu
夤	夕 八	夕 宀 一 由 八	yín
夥	果 夕	果 夕 夕	huǒ
大	𠂇 ㄟ	𠂇 ㄟ	dà dài
天	一 大	一 大	tiān
太	大 丶	大 丶	tài
夫	一 ㄟ	一 一 丿 ㄟ	fū fú
夬	乛 ㄟ	乛 一 丿 ㄟ	guài
夭	丿 大	丿 大	yāo
央	丨 夬guài	丨 夬	yāng
夯	大 力	大 力	hāng bèn
夰	大 丨	大 丿 丨	gǎo
失	丿 夫	丿 夫	shī
夲	大 十	大 十	běn
头	丶 大	丶 丶 大	tóu tou
夷	一 ㄟ	一 乛 一 乛 丿 ㄟ	yí
夸	大 亏	大 亏	kuā kuà
夹	一 ㄟ	一 丶 丿 一 丿 ㄟ	jiā jiá gā xiá
夺	大 寸	大 寸	duó
夼	大 川	大 川	kuǎng
奀	不 大	不 大	ēn
奁	大 乂	大 匚 乂	lián
奂	⺈ 大	⺈ 丨 乛 大	huàn
奄	大 电	大 电	yǎn yān
奇	大 口	大 丁 口	qí jī
奈	大 小	大 二 小	nài
奉	寿上 丨	寿上 ㄟ 一 一 丨	fèng
奋	大 田	大 田	fèn
奎	大 土	大 土 土	kuí
奏	寿上 天	寿上 ㄟ 天	zòu
契	丰 大	丰 刀 大	qì qiè xiè
奓	大 夕	大 夕 夕	zhà
奔	大 廾	大 十 廾	bēn bèn
奕	亠 大	亠 丿 丨 丿 丶 大	yì
奖	冫 大	冫 丨 夕 大	jiǎng
套	大 厶	大 一 丨 一 二 厶	tào
奘	爿 大	爿 士 大	zàng zhuǎng
奚	丿 大	丿 ⺍ 幺 大	xī
奠	丷 大	丷 酉 大	diàn
奡	一 丨	一 自 大 丿 丨	ào
奢	大 日	大 耂 日	shē
奥	丿 大	丿 冂 米 大	ào yù
奭	大 百	大 百 百	shì
女	乛 一	乛 丿 一	nǚ rǔ
奴	女 又	女 又	nú
奶	女 乃	女 乃	nǎi
奸	女 干	女 干	jiān
她	女 也	女 也	tā jiě
好	女 子	女 子	hǎo hào
妁	女 勺	女 勺	shuò
如	女 口	女 口	rú
妃	女 己	女 己	fēi pèi
妄	亡 女	亡 女	wàng
妆	冫 女	冫 丨 女	zhuāng
妇	女 彐	女 彐	fù
妈	女 马	女 马	mā
妉	女 乛	女 丶 乛 丿 乛	dān
妊	女 壬	女 壬	rèn
妍	女 开	女 开	yán
妒	女 户	女 户	dù
妓	女 又	女 十 又	jì
妖	女 夭	女 夭	yāo
妗	女 乛	女 人 丶 乛	jìn
妘	女 厶	女 二 厶	yún
妙	女 少	女 少	miào
妜	女 夬guài	女 夬	yuè jué
妞	女 丑	女 丑	niū
妡	女 斤	女 斤	xīn
妣	女 匕	女 比左 匕	bǐ
妤	女 丨	女 龴 乛 丨	yú
妥	丿 女	丿 ⺍ 女	tuǒ
妧	女 儿	女 二 儿	wàn yuán
妨	女 方	女 方	fáng
妩	女 无	女 无	wǔ
妪	女 乂	女 匚 乂	yù
妫	女 为	女 为	guī
妭	女 丶	女 𠂇 又 丶	bá
妮	女 匕	女 尸 匕	nī
妯	女 由	女 由	zhóu
妲	女 一	女 日 一	dá
妳	女 小	女 ⺈ 小	nǐ
妹	女 未	女 未	mèi
妻	一 女	一 乛 一 一 丨 女	qī qì
妾	立 女	立 女	qiè
姀	女 禾	女 禾	hé
姆	女 母	女 母	mǔ
姈	女 龴	女 人 丶 龴	líng
姊	女 丿	女 丿 乛 丨 丿	zǐ
始	女 口	女 厶 口	shǐ
姐	女 且	女 且	jiě
姑	女 口	女 十 口	gū
姒	女 人	女 乛 丶 人	sì
姓	女 生	女 生	xìng
委	禾 女	禾 女	wěi wēi
姕	止 女	止 匕 女	zī
姗	女 册	女 册	shān shàn
姘	女 开	女 丷 开	pīn
姚	女 丶	女 儿 冫 丿 丶	yáo
姜	⺷ 女	⺷ 女	jiāng
姝	女 朱	女 朱	shū
姞	女 口	女 士 口	jí
姣	女 乂	女 亠 八 乂	jiāo
姤	女 口	女 丿 丿 一 口	gòu
姥	女 匕	女 耂 匕	mǔ lǎo
姨	女 夷	女 夷	yí
姬	女 丨	女 匚 丨 口 丨	jī
姮	女 一	女 一 日 一	héng
姱	女 亏	女 大 亏	kuā
姶	女 口	女 人 一 口	è
姹	女 七	女 宀 丿 七	chà
姻	女 大	女 囗 大	yīn
姽	女 乛	女 ⺈ 厂 乛 乛	guǐ
姿	冫 女	冫 ⺈ 人 女	zī
娀	女 𠂇	女 戈 𠂇	sōng
威	戌 女	戌 女	wēi
娃	女 土	女 土 土	wá
娄	米 女	米 女	lóu
娅	女 亚	女 亚	yà
娆	女 兀	女 一 乛 丿 兀	ráo rǎo
娇	女 丨	女 夭 丿 丨	jiāo
娈	亠 女	亠 丨 丨 丿 丶 女	luán
娉	女 乛	女 由 一 乛	pīng
娌	女 里	女 里	lǐ
娑	氵 女	氵 少 女	suō
娓	女 毛	女 尸 毛	wěi
娘	女 良	女 良	niáng
娜	女 阝	女 乛 一 一 丿 阝	nà nuó
娟	女 月	女 口 月	juān
娠	女 ㄟ	女 厂 二 乛 丿 ㄟ	shēn
娣	女 丿	女 丷 乛 一 乛 丨 丿	dì
娥	女 我	女 我	é
娩	女 乛	女 ⺈ 丨 乛 一 丿 乛	miǎn
娭	女 矢	女 厶 矢	āi
娱	女 天	女 口 天	yú
娲	女 内	女 口 内	wā
娴	女 木	女 门 木	xián
娵	女 又	女 耳 又	jū
娶	耳 女	耳 又 女	qǔ
娸	女 八	女 其上 八	qī
娼	女 日	女 日 日	chāng
婀	女 口	女 阝 丁 口	ē
婆	氵 女	氵 乛 丿 丨 又 女	pó
婉	女 乛	女 宀 夕 乛 乛	wǎn
婊	女 𧘇	女 龶 𧘇	biǎo
婋	女 几	女 虍 几	xiāo
婌	女 又	女 上 小 又	shū
婍	女 口	女 大 丁 口	qǐ
婕	女 人	女 一 乛 一 一 丨 一 人	jié
婘	女 乛	女 龹 乛 乛	quán
婚	女 日	女 氏 日	hūn
婞	女 干	女 土 丷 干	xìng
婠	女 㠯	女 宀 㠯	wān
婢	女 十	女 丿 丨 乛 一 一 丿 十	bì
婤	女 口	女 冂 土 口	zhōu
婧	女 月	女 龶 月	jìng
婪	木 女	木 木 女	lán
婫	女 匕	女 日 比左 匕	kūn
婳	女 凵	女 一 田 凵	huà
婴	冂 女	冂 人 冂 人 女	yīng
婵	女 丨	女 丷 丨 乛 一 一 一 丨	chán
婶	女 申	女 宀 申	shěn
婷	女 丁	女 亠 口 冖 丁	tíng
婺	龴 女	龴 乛 丨 丿 攵 女	wù
婻	女 干	女 十 冂 丷 干	nàn
婼	女 口	女 艹 𠂇 口	ruò chuò
婿	女 月	女 乛 丨 一 人 月	xù
媂	女 巾	女 亠 丷 冖 巾	dì
媄	女 大	女 ⺷ 大	měi
媆	女 大	女 而 大	ruǎn nèn
媒	女 木	女 甘 木	méi
媓	女 王	女 白 王	huáng
媖	女 央	女 艹 央	yīng
媚	女 目	女 乛 丨 一 丿 目	mèi
媛	女 又	女 丿 ⺍ 一 𠂇 又	yuàn yuán
媞	女 人	女 日 一 丨 一 人	tí
媪	女 皿	女 日 皿	ǎo yùn wò
媭	丿 女	丿 丿 丿 一 丿 冂 人 女	xū
媱	女 缶	女 丿 ⺍ 缶	yáo
媲	女 匕	女 丿 囗 乂 比左 匕	pì
媳	女 心	女 自 心	xí
媵	月 女	月 龹 女	yìng
媸	女 虫	女 乛 丨 丨 一 虫	chī
媾	女 冉	女 一 一 丨 丨 一 冉	gòu
嫁	女 豕	女 宀 豕	jià
嫂	女 又	女 丿 丨 一 乛 一 一 丨 又	sǎo
嫄	女 小	女 厂 白 小	yuán
嫉	女 矢	女 疒 矢	jī
嫌	女 ㄟ	女 丷 一 乛 一 一 丨 丨 丿 ㄟ	xián
嫐	女 女	女 田 力 女	nǎo
嫒	女 又	女 丿 ⺍ 冖 𠂇 又	ài
嫔	女 八	女 宀 丘 八	pín
嫕	女 心	女 匚 矢 心	yì
嫖	女 小	女 西 二 小	piáo piāo
嫘	女 小	女 田 幺 小	léi
嫚	女 又	女 日 罒 又	màn mān
嫛	匚 女	匚 矢 几 又 女	yī
嫜	女 十	女 立 日 十	zhāng
嫠	未 女	未 攵 厂 女	lí
嫡	女 口	女 亠 丷 冂 十 口	dí
嫣	女 灬	女 正 一 乛 灬	yān
嫦	女 巾	女 ⺌ 冖 口 巾	cháng
嫩	女 攵	女 束 攵	nèn
嫪	女 丿	女 习 习 人 丿 丿 丿	lào
嫫	女 大	女 艹 日 大	mó
嫭	女 乎	女 虍 乎	hù
嫮	女 亏	女雨 亏	hù
嫱	女 口	女 十 丶 丿 一 囗 口	qiáng
嫲	女 木	女 广 木 木	mā má
嫽	女 小	女 大 丶 丿 日 小	liáo
嬅	女 丨	女 艹 一 一 丨 丨 一 一 丨	huà
嬉	女 口	女 士 口 丷 一 口	xī
嬎	女 生	女 ⺈ 丨 乛 一 丿 乛 生	fàn
嬖	尸 女	尸 口 立 十 女	bì
嬗	女 一	女 亠 囗 口 日 一	shàn
嬛	女 𧘇	女 罒 一 口 𧘇	huán
嬢	女 𧘇	女 亠 八 一 一 丨 丨 一 𧘇	niáng
嬥	女 龶	女 习 习 亻 亠 龶	tiǎo
嬬	女 而	女 雨 而	rú
嬲	田 力	田 力 女 田 力	niǎo
嬴	亡 凡	亡 口 月 女 凡	yíng
嬷	女 么	女 广 木 木 么	mó
嬿	女 灬	女 廿 口 丨 一 一 匕 灬	yàn
孀	女 目	女 雨 木 目	shuāng
孅	女 韭	女 人 人 戈 韭	xiān
子	乛 一	乛 丨 一	zǐ
孑	乛 一	乛 丨 一	jié
孓	乛 ㄟ	乛 丨 ㄟ	jué
孔	子 乛	子 乛	kǒng
孕	乃 子	乃 子	yùn
孖	子 子	子 子	zī mā
字	宀 子	宀 子	zì
存	𠂇 子	𠂇 丨 子	cún
孙	子 小	子 小	sūn xùn
孚	丿 子	丿 ⺍ 子	fú
孛	十 子	十 冖 子	bèi
孜	子 攵	子 攵	zī
孝	耂 子	耂 子	xiào
孟	子 皿	子 皿	mèng
孢	子 巳	子 勹 巳	bāo
季	禾 子	禾 子	jì
孤	子 瓜	子 瓜	gū
孥	女 子	女 又 子	nú
学	⺍ 子	⺍ 冖 子	xué
孩	子 人	子 亠 乛 丿 人	hái
孪	亠 子	亠 丨 丨 丿 丶 子	luán
孬	不 子	不 女 子	nāo
孰	亠 丸	亠 口 子 丸	shú
孱	尸 子	尸 子 子 子	chán càn
孳	丷 子	丷 一 幺 幺 子	zī
孵	卵 子	卵 丿 ⺍ 子	fū
孺	子 而	子 雨 而	rú
孽	艹 子	艹 丿 㠯 立 十 子	niè
宁	宀 丁	宀 丁	níng nìng
它	宀 匕	宀 匕	tā
宄	宀 九	宀 九	guǐ
宅	宀 七	宀 丿 七	zhái
宇	宀 于	宀 于	yǔ
守	宀 寸	宀 寸	shǒu
安	宀 女	宀 女	ān
宋	宀 木	宀 木	sòng
完	宀 儿	宀 二 儿	wán
宏	宀 厶	宀 𠂇 厶	hóng
宓	宀 必	宀 必	mì fú
宕	宀 石	宀 石	dàng
宗	宀 小	宀 二 小	zōng
官	宀 㠯	宀 㠯	guān
宙	宀 由	宀 由	zhòu
定	宀 人	宀 一 丨 一 人	dìng
宛	宀 乛	宀 夕 乛 乛	wǎn
宜	宀 且	宀 且	yí
宝	宀 玉	宀 玉	bǎo
实	宀 大	宀 丶 丶 大	shí
実	宀 乀	宀 寿上 乀	shí
宠	宀 龙	宀 龙	chǒng
审	宀 申	宀 申	shěn
客	宀 口	宀 夂 口	kè
宣	宀 一	宀 一 日 一	xuān
室	宀 土	宀 一 厶 土	shì
宥	宀 月	宀 𠂇 月	yòu
宦	宀 臣	宀 臣	huàn
宧	宀 丨	宀 匚 丨 口 丨	yí
宪	宀 儿	宀 ⺧ 儿	xiàn
宫	宀 口	宀 口 口	gōng
宬	宀 成	宀 成	chéng
宰	宀 十	宀 立 十	zǎi
害	宀 口	宀 丰 口	hài
宴	宀 女	宀 日 女	yàn
宵	宀 月	宀 ⺌ 月	xiāo
家	宀 豕	宀 豕	jiā jie
宸	宀 ㄟ	宀 厂 二 乛 丿 ㄟ	chén
容	宀 口	宀 八 人 口	róng
宽	宀 见下	宀 艹 冂 见下	kuān
宾	宀 八	宀 丘 八	bīn
宿	宀 百	宀 亻 百	sù xiǔ xiù
寁	宀 人	宀 一 乛 一 一 丨 一 人	zǎn
寂	宀 又	宀 上 小 又	jì
寄	宀 口	宀 大 丁 口	jì
寅	宀 八	宀 一 由 八	yín
密	宀 山	宀 必 山	mì
寇	宀 又	宀 二 儿 丨 一 又	kòu
富	宀 田	宀 一 口 田	fù
寐	宀 未	宀 爿 未	mèi
寒	宀 丶	宀 一 一 丨 丨 一 八 丶 丶	hán
寓	宀 禺	宀 禺	yù
寝	宀 又	宀 冫 丨 彐 冖 又	qǐn
寞	宀 大	宀 艹 日 大	mò
察	宀 小	宀 丿 乛 丶 丶 二 小	chá
寡	宀 刀	宀 一 丿 且 八 刀	guǎ
寤	宀 口	宀 爿 五 口	wù
寥	宀 丿	宀 习 习 人 丿 丿 丿	liáo
寨	宀 朩	宀 一 一 丨 丨 一 八 朩	zhài
寮	宀 小	宀 大 丶 丿 日 小	liáo
寰	宀 𧘇	宀 罒 一 口 𧘇	huán
寸	一 丶	一 丨 丶	cùn
对	又 寸	又 寸	duì
寺	土 寸	土 寸	sì
寻	彐 寸	彐 寸	xún xín
导	巳 寸	巳 寸	dǎo
寿	寿上 寸	寿上 寸	shòu
封	土 寸	土 土 寸	fēng
射	身 寸	身 寸	shè
将	冫 寸	冫 丨 夕 寸	jiāng jiàng qiāng
尉	尸 寸	尸 二 小 寸	wèi yù
尊	丷 寸	丷 酉 寸	zūn
小	丨 丶	丨 丿 丶	xiǎo
少	小 丿	小 丿	shǎo shào
尔	⺈ 小	⺈ 小	ěr
尕	乃 小	乃 小	gǎ
尖	小 大	小 大	jiān
尘	小 土	小 土	chén
尚	⺌ 口	⺌ 冂 口	shàng
尛	小 小	小 小 小	mó
尜	小 小	小 大 小	gá
尝	⺌ 厶	⺌ 冖 二 厶	cháng
尞	大 小	大 丶 丿 日 小	liáo
尢	𠂇 乛	𠂇 乛	yóu
尤	尢 丶	尢 丶	yóu
尥	尢 勺	尢 勺	liào
尧	一 兀	一 乛 丿 兀	yáo
尨	𠂇 丶	𠂇 乛 丿 丿 丿 丶	máng méng
尪	尢 王	尢 王	wāng
尬	尢 丨	尢 人 丿 丨	gà
就	亠 尤	亠 口 小 尤	jiù
尴	尢 皿	尢 丨 丨 丿 一 丶 皿	gān
尸	乛 丿	乛 一 丿	shī
尹	乛 丿	乛 一 一 丿	yǐn
尺	尸 ㄟ	尸 ㄟ	chǐ chě
尻	尸 九	尸 九	kāo
尼	尸 匕	尸 匕	ní
尽	尺 丶	尺 丶 丶	jìn jǐn
尾	尸 毛	尸 毛	wěi yǐ
尿	尸 水	尸 水	niào suī
局	尸 口	尸 乛 口	jú
屁	尸 匕	尸 比左 匕	pì
层	尸 厶	尸 二 厶	céng
屃	尸 人	尸 冂 人	xì
屄	尸 八	尸 宀 八	bī
居	尸 口	尸 十 口	jū
屈	尸 出	尸 出	qū
屉	尸 世	尸 世	tì
届	尸 由	尸 由	jiè
屋	尸 土	尸 一 厶 土	wū
屌	尸 巾	尸 口 巾	diǎo
屎	尸 米	尸 米	shǐ
屏	尸 开	尸 丷 开	píng bǐng
屐	尸 又	尸 彳 十 又	jī
屑	尸 月	尸 ⺌ 月	xiè
展	尸 ㄟ	尸 艹 一 乛 丿 ㄟ	zhǎn
屙	尸 口	尸 阝 丁 口	ē
属	尸 禹	尸 禹	shǔ zhǔ
屠	尸 日	尸 耂 日	tú
屡	尸 女	尸 米 女	lǚ
屣	尸 人	尸 彳 止 丨 一 人	xǐ
履	尸 夂	尸 彳 丿 一 日 夂	lǚ
屦	尸 女	尸 彳 米 女	jù
屯	一 乛	一 乛 丨 乛	tún zhūn
山	丨 凵	丨 凵	shān
屹	山 乞	山 乞	yì
屺	山 己	山 己	qǐ
屼	山 兀	山 兀	wù
屾	山 山	山 山	shēn
屿	山 与	山 与	yǔ
岁	山 夕	山 夕	suì
岂	山 己	山 己	qǐ kǎi
岈	山 牙	山 牙	yá
岊	巴 山	巴 山	jié
岌	山 及	山 及	jí
岍	山 开	山 开	qiān
岐	山 又	山 十 又	qí
岑	山 乛	山 人 丶 乛	cén
岔	八 山	八 刀 山	chà
岖	山 乂	山 匚 乂	qū
岗	山 乂	山 冂 乂	gǎng
岘	山 见下	山 冂 见下	xiàn
岙	夭 山	夭 山	ào
岚	山 乂	山 几 乂	lán
岛	丿 山	丿 乛 丶 乛 山	dǎo
岜	山 巴	山 巴	bā
岞	山 乍	山 乍	zuò
岠	山 巨	山 巨	jù
岢	山 口	山 丁 口	kě
岣	山 口	山 勹 口	gǒu
岨	山 且	山 且	jū jǔ
岩	山 石	山 石	yán
岫	山 由	山 由	xiù
岬	山 甲	山 甲	jiǎ
岭	山 龴	山 人 丶 龴	lǐng líng
岱	亻 山	亻 弋 山	dài
岳	丘 山	丘 山	yuè
岵	山 口	山 十 口	hù
岷	山 民	山 民	mín
岸	山 干	山 厂 干	àn
岽	山 东	山 东	dōng
岿	山 彐	山 丨 丿 彐	kuī
峁	山 卩	山 丿 乛 丿 卩	mǎo
峂	山 丶	山 夂 丶 丶	tóng
峃	⺍ 山	⺍ 冖 山	xué
峄	山 丨	山 又 一 一 丨	yì
峇	山 口	山 人 一 口	bā
峋	山 日	山 勹 日	xún
峒	山 口	山 冂 一 口	tóng dòng
峗	山 乛	山 ⺈ 厂 乛 乛	wéi
峘	山 一	山 一 日 一	huán
峙	山 寸	山 土 寸	zhì shì
峛	山 刂	山 歹 刂	liè
峡	山 夹	山 夹	xiá
峣	山 兀	山 一 乛 丿 兀	yáo
峤	山 丨	山 夭 丿 丨	jiào qiáo
峥	山 丨	山 ⺈ 乛 一 一 丨	zhēng
峦	亠 山	亠 丨 丨 丿 丶 山	luán
峧	山 乂	山 亠 八 乂	jiāo
峨	山 我	山 我	é
峪	山 口	山 八 人 口	yù
峭	山 月	山 ⺌ 月	qiào
峰	山 丰	山 夂 丰	fēng
峱	犭 山	犭 丑 山	náo
峻	山 夂	山 厶 八 夂	jùn
峿	山 口	山 五 口	wú
崀	山 良	山 良	lǎng
崁	山 人	山 土 ⺈ 人	kàn
崂	山 力	山 艹 冖 力	láo
崃	山 来	山 来	lái
崄	山 一	山 人 一 ⺍ 一	xiǎn
崆	山 工	山 宀 八 工	kōng
崇	山 小	山 宀 二 小	chóng
崌	山 口	山 尸 十 口	jū
崎	山 口	山 大 丁 口	qí
崑	山 匕	山 日 比左 匕	kūn
崒	山 十	山 亠 人 人 十	zú
崔	山 龶	山 亻 亠 龶	cuī
崖	山 土	山 厂 土 土	yá
崚	山 夂	山 土 八 夂	léng
崛	山 出	山 尸 出	jué
崞	山 子	山 亠 口 子	guō
崟	山 金	山 金	yín
崡	山 凵	山 了 冫 丿 丶 凵	hán
崤	山 月	山 乂 𠂇 月	xiáo
崦	山 电	山 大 电	yān
崧	山 厶	山 木 八 厶	sōng
崩	山 月	山 月 月	bēng
崭	山 斤	山 车 斤	zhǎn chán
崮	山 口	山 囗 十 口	gù
崴	山 女	山 戌 女	wǎi wēi
崶	山 寸	山 土 土 寸	fēng
崽	山 心	山 田 心	zǎi
崾	山 女	山 西 女	yǎo
崿	山 亏	山 口 口 亏	è
嵁	山 乛	山 其上 八 乛	kān
嵅	山 口	山 戌 口	hán
嵇	禾 山	禾 尤 山	jí
嵊	山 ㄟ	山 千 丨 一 一 匕 丿 ㄟ	shèng
嵋	山 目	山 乛 丨 一 丿 目	méi
嵌	山 人	山 甘 ⺈ 人	qiàn kàn
嵎	山 禺	山 禺	yú
嵖	山 一	山 木 日 一	chá
嵘	山 木	山 艹 冖 木	róng
嵚	山 人	山 钅 ⺈ 人	qīn
嵛	山 刂	山 人 一 月 刂	yú
嵝	山 女	山 米 女	lǒu
嵩	山 口	山 亠 口 冂 口	sōng
嵫	山 幺	山 丷 一 幺 幺	zī
嵬	山 鬼	山 鬼	wéi
嵯	山 工	山 ⺶ 工	cuó
嵲	山 木	山 自 木	niè
嵴	山 月	山 冫 丿 丶 人 月	jǐ
嶂	山 十	山 立 日 十	zhàng
嶅	龶 山	龶 乛 丿 攵 山	áo ào
嶍	山 白	山 习 习 白	xí
嶒	山 日	山 丷 囗 ⺌ 日	céng
嶓	山 田	山 丿 米 田	bō
嶙	山 丨	山 米 夕 一 乛 丨	lín
嶝	山 一	山 乛 丶 丿 丿 ㄟ 一 口 丷 一	dèng
嶟	山 寸	山 丷 酉 寸	zūn
嶦	山 口	山 ⺈ 厂 八 亠 一 一 口	shàn
嶲	山 乛	山 亻 亠 龶 丨 乛 丨 乛	xī
嶷	山 人	山 匕 矢 龴 乛 丨 一 人	yí
巅	山 人	山 十 具上 八 一 丿 冂 人	diān
巇	山 戈	山 虍 一 口 丷 一 戈	xī
巉	山 丶	山 ⺈ 口 比左 匕 ⺈ 丨 乛 一 丿 乛 丶	chán
巍	山 鬼	山 禾 女 鬼	wēi
川	丿 丨	丿 丨 丨	chuān
州	丶 丨	丶 丿 丶 丨 丶 丨	zhōu
巡	辶 乛	辶 乛 乛 乛	xún
巢	乛 果	乛 乛 乛 果	cháo
工	一 一	一 丨 一	gōng
左	𠂇 工	𠂇 工	zuǒ
巧	工 乛	工 一 乛	qiǎo
巨	匚 一	匚 乛 一	jù
巩	工 凡	工 凡	gǒng
巫	工 人	工 人 人	wū
巭	工 夫	工 力 夫	gū
差	⺶ 工	⺶ 工	chà chā chāi cī
巯	乛 乛	乛 丶 工 亠 厶 丿 丨 乛	qiú
己	乛 乛	乛 一 乛	jǐ
已	乛 乛	乛 一 乛	yǐ
巳	乛 乛	乛 一 乛	sì
巴	巳 丨	巳 丨	bā
巷	艹 巳	艹 一 八 巳	xiàng hàng
巽	巳 八	巳 巳 艹 一 八	xùn
巾	丨 丨	丨 乛 丨	jīn
巿	一 丨	一 丨 乛 丨	fú
币	丿 巾	丿 巾	bì
市	亠 巾	亠 巾	shì
布	𠂇 巾	𠂇 巾	bù
帅	丨 巾	丨 丿 巾	shuài
帆	巾 凡	巾 凡	fān
师	丨 巾	丨 丿 一 巾	shī
希	乂 巾	乂 𠂇 巾	xī
帏	巾 韦	巾 韦	wéi
帐	巾 长	巾 长	zhàng
帑	女 巾	女 又 巾	tǎng
帔	巾 又	巾 乛 丿 丨 又	pèi
帕	巾 白	巾 白	pà
帖	巾 口	巾 丨 一 口	tiè tiě tiē
帘	宀 巾	宀 八 巾	lián
帙	巾 失	巾 失	zhì
帚	彐 巾	彐 冖 巾	zhǒu
帛	白 巾	白 巾	bó
帜	巾 八	巾 口 八	zhì
帝	亠 巾	亠 丷 冖 巾	dì
帡	巾 开	巾 丷 开	píng
带	带上 巾	带上 冖 巾	dài
帧	巾 人	巾 丨 一 冂 人	zhēn
帨	巾 儿	巾 丷 口 儿	shuì
席	广 巾	广 廿 巾	xí
帮	寿上 巾	寿上 阝 巾	bāng
帱	巾 寸	巾 寿上 寸	chóu dào
帷	巾 龶	巾 亻 亠 龶	wéi
常	⺌ 巾	⺌ 冖 口 巾	cháng
帻	巾 人	巾 龶 冂 人	zé
帼	巾 玉	巾 囗 玉	guó
帽	巾 目	巾 冂 一 一 目	mào
幂	冖 巾	冖 日 大 巾	mì
幄	巾 土	巾 尸 一 厶 土	wò
幅	巾 田	巾 一 口 田	fú
幌	巾 兀	巾 日 ⺌ 兀	huǎng
幔	巾 又	巾 日 罒 又	màn
幕	艹 巾	艹 日 大 巾	mù
幖	巾 小	巾 西 二 小	biāo
幛	巾 十	巾 立 日 十	zhàng
幞	巾 ㄟ	巾 业 ⺶ ㄟ	fú
幡	巾 田	巾 丿 米 田	fān
幢	巾 里	巾 立 里	chuáng zhuàng
幪	巾 ㄟ	巾 艹 冖 二 丿 乛 丿 丿 丿 ㄟ	méng
干	一 十	一 十	gān gàn
平	一 十	一 丶 丿 十	píng
年	丿 丨	丿 一 一 丨 一 丨	nián
并	丷 开	丷 开	bìng bìng bīng
幸	土 干	土 丷 干	xìng
幺	乛 厶	乛 厶	yāo
幻	幺 乛	幺 乛	huàn
幼	幺 力	幺 力	yòu
幽	山 幺	山 幺 幺	yōu
广	丶 厂	丶 厂	guǎng
広	广 厶	广 厶	guǎng
庄	广 土	广 土	zhuāng
庆	广 大	广 大	qìng
庇	广 匕	广 比左 匕	bì
床	广 木	广 木	chuáng
庋	广 又	广 十 又	guǐ
序	广 丨	广 龴 乛 丨	xù
庐	广 户	广 户	lú
庑	广 无	广 无	wǔ
库	广 车	广 车	kù
应	广 一	广 ⺍ 一	yīng yìng
